,GEOID,year,percent_n_b_temp,kgha_sorghum_yld,pred,harvested_hac,HighD+LowS_pred_yld,HighD+LowS_gap,HighD+HighS_pred_yld,HighD+HighS_gap,LowD+HighS_pred_yld,LowD+HighS_gap,LowD+LowS_pred_yld,LowD+LowS_gap,all_pred_yld,all_gap,crop_name
19,05063,2000.0,0.0,3577.7774567848846,4775.597180311728,15211.223592536513,5093.644877430148,318.0476971184198,4775.597180311741,1.2732925824820995e-11,4775.597180311741,1.2732925824820995e-11,4954.117417735764,178.52023742403617,5272.165114854171,496.56793454244325,Sorghum
20,05063,2001.0,0.0,4770.369942379846,4368.917213567903,15211.223592536513,4421.925163087645,53.0079495197424,4368.917213567911,8.185452315956354e-12,4368.917213567911,8.185452315956354e-12,4413.547272923915,44.63005935601268,4466.55522244365,97.63800887574689,Sorghum
21,05063,2002.0,0.0,4582.065865706958,4131.6723760692885,15211.223592536513,4131.6723760693,1.1823431123048067e-11,4131.6723760693,1.1823431123048067e-11,4131.6723760693,1.1823431123048067e-11,4131.6723760693,1.1823431123048067e-11,4131.6723760693,1.1823431123048067e-11,Sorghum
22,05063,2004.0,0.0,5649.12230018666,4974.006684894689,15211.223592536513,4974.006684894715,2.637534635141492e-11,4974.006684894715,2.637534635141492e-11,5149.876477726981,175.86979283229175,4974.006684894715,2.637534635141492e-11,5149.876477726981,175.86979283229175,Sorghum
23,05063,2007.0,0.0,4456.529814591699,4366.577209074114,15211.223592536513,4790.640805231999,424.0635961578855,4366.577209074124,1.000444171950221e-11,4366.577209074124,1.000444171950221e-11,4411.207268430129,44.63005935601541,4835.270864588005,468.6936555138909,Sorghum
24,05063,2011.0,0.0,3351.812564777418,3782.8256396510624,15211.223592536513,4206.889235808938,424.0635961578755,3782.8256396510624,0.0,4134.565225315593,351.73958566453075,3782.8256396510624,0.0,4558.628821473469,775.8031818224063,Sorghum
25,05063,2015.0,0.0,5404.327000511904,5019.220152554305,15211.223592536513,5019.22015255431,4.547473508864641e-12,5019.22015255431,4.547473508864641e-12,5019.22015255431,4.547473508864641e-12,5019.22015255431,4.547473508864641e-12,5019.22015255431,4.547473508864641e-12,Sorghum
26,05073,1981.0,0.0,3201.1693034391074,3729.0000065323557,9315.864645675907,3729.000006532361,5.4569682106375694e-12,3729.000006532361,5.4569682106375694e-12,4124.707040404958,395.70703387260255,3729.000006532361,5.4569682106375694e-12,4124.707040404958,395.70703387260255,Sorghum
27,05073,1982.0,0.0,3201.1693034391074,4000.3886905896943,9315.864645675907,4000.388690589709,1.4551915228366852e-11,4000.388690589709,1.4551915228366852e-11,4176.258483421974,175.86979283227993,4000.388690589709,1.4551915228366852e-11,4176.258483421974,175.86979283227993,Sorghum
28,05073,1983.0,0.0,4519.297840149328,3859.783574352046,9315.864645675907,3859.783574352061,1.5006662579253316e-11,3859.783574352061,1.5006662579253316e-11,3947.7184707681936,87.9348964161477,3859.783574352061,1.5006662579253316e-11,3947.7184707681936,87.9348964161477,Sorghum
29,05073,1984.0,0.0,4079.9216612459218,3874.4023581919137,9315.864645675907,3874.4023581919296,1.5916157281026244e-11,3874.4023581919296,1.5916157281026244e-11,3962.3372546080623,87.9348964161486,3874.4023581919296,1.5916157281026244e-11,3962.3372546080623,87.9348964161486,Sorghum
30,05073,1985.0,0.0,4393.761789034069,4116.62900770425,9315.864645675907,4116.629007704269,1.8189894035458565e-11,4116.629007704269,1.8189894035458565e-11,4380.433696952667,263.80468924841625,4116.629007704269,1.8189894035458565e-11,4380.433696952667,263.80468924841625,Sorghum
31,05073,1986.0,0.0,4393.761789034069,4186.8266487589935,9315.864645675907,4186.82664875901,1.6370904631912708e-11,4343.970962056711,157.14431329771742,4582.533682631607,395.70703387261347,4186.82664875901,1.6370904631912708e-11,4739.677995929308,552.8513471703145,Sorghum
32,05073,1987.0,0.0,3640.5454823425143,4399.8441409450525,9315.864645675907,4451.332939596468,51.48879865141589,4399.844140945067,1.4551915228366852e-11,4399.844140945067,1.4551915228366852e-11,4399.844140945067,1.4551915228366852e-11,4451.332939596468,51.48879865141589,Sorghum
33,05073,1988.0,0.0,3954.385610130662,4032.52094028316,9315.864645675907,4135.4985375859715,102.97759730281132,4032.520940283168,7.73070496506989e-12,4032.520940283168,7.73070496506989e-12,4032.520940283168,7.73070496506989e-12,4135.4985375859715,102.97759730281132,Sorghum
34,05073,1989.0,0.0,3577.7774567848846,3436.433014097545,9315.864645675907,3436.4330140975444,0.0,3436.4330140975444,0.0,4359.749426466938,923.3164123693928,3436.4330140975444,0.0,4359.749426466938,923.3164123693928,Sorghum
35,05073,1990.0,0.0,4958.674019052735,4040.950122620452,9315.864645675907,4040.9501226204607,8.640199666842818e-12,4040.9501226204607,8.640199666842818e-12,4480.624604701125,439.67448208067253,4040.9501226204607,8.640199666842818e-12,4480.624604701125,439.67448208067253,Sorghum
36,05073,1991.0,0.0,3138.4012778814777,3708.4119214656,9315.864645675907,3708.4119214656043,4.547473508864641e-12,3708.4119214656043,4.547473508864641e-12,4323.956196378533,615.5442749129329,3708.4119214656043,4.547473508864641e-12,4323.956196378533,615.5442749129329,Sorghum
37,05073,1992.0,0.0,4958.674019052735,4474.522119393948,9315.864645675907,4474.522119393959,1.0913936421275139e-11,4474.522119393959,1.0913936421275139e-11,4826.2617050584895,351.73958566454166,4474.522119393959,1.0913936421275139e-11,4826.2617050584895,351.73958566454166,Sorghum
38,05073,1993.0,0.0,3100.7404625469003,3493.0277565780198,9315.864645675907,3493.027756578029,9.094947017729282e-12,3650.17206987573,157.14431329771014,3844.7673422425596,351.73958566453985,3493.027756578029,9.094947017729282e-12,4001.9116555402607,508.8838989622409,Sorghum
39,05073,1994.0,0.0,4519.297840149328,4704.620632040371,9315.864645675907,4704.620632040389,1.8189894035458565e-11,4704.620632040389,1.8189894035458565e-11,5100.327665912986,395.7070338726153,4704.620632040389,1.8189894035458565e-11,5100.327665912986,395.7070338726153,Sorghum
40,05073,1995.0,0.0,4079.9216612459218,3278.5593747237026,9315.864645675907,3484.5145693293207,205.9551946056181,3278.559374723713,1.0459189070388675e-11,3762.2013050124433,483.6419302887407,3278.559374723713,1.0459189070388675e-11,3968.156499618051,689.5971248943483,Sorghum
41,05073,1996.0,0.0,4519.297840149328,4372.910480493317,9315.864645675907,4372.910480493325,8.185452315956354e-12,4372.910480493325,8.185452315956354e-12,4724.650066157856,351.73958566453894,4372.910480493325,8.185452315956354e-12,4724.650066157856,351.73958566453894,Sorghum
42,05073,1997.0,0.0,4538.128247816617,4278.0309238053815,9315.864645675907,4278.030923805388,6.366462912410498e-12,4278.030923805388,6.366462912410498e-12,4717.705405886051,439.6744820806698,4278.030923805388,6.366462912410498e-12,4717.705405886051,439.6744820806698,Sorghum
43,05073,1998.0,0.0,2730.4091117568855,4052.2204003972906,9315.864645675907,4979.018776122529,926.7983757252382,4104.601838163195,52.38143776590414,4052.2204003972943,3.637978807091713e-12,4052.2204003972943,3.637978807091713e-12,5031.40021388843,979.1798134911392,Sorghum
44,05073,1999.0,0.0,4519.297840149328,4294.30120393839,9315.864645675907,4706.21159314961,411.9103892112198,4294.301203938395,4.547473508864641e-12,4602.073341394859,307.77213745646895,4294.301203938395,4.547473508864641e-12,5013.9837306060745,719.6825266676842,Sorghum
45,05073,2000.0,0.0,4582.065865706958,4273.315104199852,9315.864645675907,4530.759097456861,257.4439932570094,4378.077979731653,104.762875531801,4888.8593791127805,615.5442749129288,4273.315104199852,0.0,5251.066247901591,977.7511437017392,Sorghum
46,05081,1981.0,0.0,2887.3291756509598,3608.2188033669604,8188.166538097102,3608.218803366971,1.0459189070388675e-11,3608.218803366971,1.0459189070388675e-11,4091.8607336557006,483.64193028874024,3608.218803366971,1.0459189070388675e-11,4091.8607336557006,483.64193028874024,Sorghum
47,05081,1982.0,0.0,3138.4012778814777,3695.797523628028,8188.166538097102,3695.797523628038,1.000444171950221e-11,3695.797523628038,1.000444171950221e-11,4091.504557500635,395.7070338726071,3695.797523628038,1.000444171950221e-11,4091.504557500635,395.7070338726071,Sorghum
48,05081,1983.0,0.0,3766.0815334577733,3482.360169127134,8188.166538097102,3482.3601691271497,1.546140993013978e-11,3482.3601691271497,1.546140993013978e-11,3922.034651207813,439.6744820806789,3482.3601691271497,1.546140993013978e-11,3922.034651207813,439.6744820806789,Sorghum
49,05081,1984.0,0.0,4393.761789034069,3642.483722308897,8188.166538097102,3642.4837223089235,2.637534635141492e-11,3793.7968210099307,151.3130987010336,3862.320963349255,219.8372410403581,3642.4837223089235,2.637534635141492e-11,4013.6340620502624,371.1503397413653,Sorghum
50,05081,1985.0,0.0,4456.529814591699,4007.8335450980912,8188.166538097102,4007.8335450981067,1.546140993013978e-11,4060.214982864007,52.38143776591596,4271.638234346505,263.8046892484135,4007.8335450981067,1.546140993013978e-11,4324.019672112405,316.18612701431357,Sorghum
51,05081,1986.0,0.0,3954.385610130662,3831.5105186695423,8188.166538097102,3831.5105186695487,6.366462912410498e-12,4064.2616345155816,232.75111584603928,4271.185000750213,439.67448208067026,3831.5105186695487,6.366462912410498e-12,4503.9361165962455,672.4255979267032,Sorghum
52,05081,1987.0,0.0,3515.009431227255,4275.439218183703,8188.166538097102,4378.416815486529,102.97759730282633,4368.539664522139,93.10044633843609,4275.439218183726,2.2737367544323206e-11,4275.439218183726,2.2737367544323206e-11,4471.517261824943,196.07804364123967,Sorghum
53,05081,1988.0,0.0,3138.4012778814777,4175.529573244072,8188.166538097102,4175.529573244081,9.094947017729282e-12,4175.529573244081,9.094947017729282e-12,4175.529573244081,9.094947017729282e-12,4175.529573244081,9.094947017729282e-12,4175.529573244081,9.094947017729282e-12,Sorghum
54,05081,1989.0,0.0,3766.0815334577733,3364.6731362043233,8188.166538097102,3364.6731362043165,0.0,3364.6731362043165,0.0,4068.152307533378,703.4791713290547,3364.6731362043165,0.0,4068.152307533378,703.4791713290547,Sorghum
55,05081,1990.0,0.0,3766.0815334577733,3907.5233154674424,8188.166538097102,3907.5233154674543,1.1823431123048067e-11,3907.5233154674543,1.1823431123048067e-11,4611.002486796516,703.4791713290733,3907.5233154674543,1.1823431123048067e-11,4611.002486796516,703.4791713290733,Sorghum
56,05081,1991.0,0.0,2265.925722630427,3659.521311268295,8188.166538097102,3659.5213112683055,1.0459189070388675e-11,3659.5213112683055,1.0459189070388675e-11,4231.098137973168,571.5768267048734,3659.5213112683055,1.0459189070388675e-11,4231.098137973168,571.5768267048734,Sorghum
57,05081,1992.0,0.0,4826.861165381713,4006.7318004489366,8188.166538097102,4006.731800448935,0.0,4006.731800448935,0.0,4666.24352356993,659.5117231209938,4006.731800448935,0.0,4666.24352356993,659.5117231209938,Sorghum
58,05081,1993.0,0.0,3596.607864452173,3250.771536860818,8188.166538097102,3250.7715368608237,5.9117155615240335e-12,3460.2972879244253,209.52575106360746,3778.38091535762,527.609378496802,3250.7715368608237,5.9117155615240335e-12,3987.9066664212214,737.1351295604036,Sorghum
59,05081,1994.0,0.0,4079.9216612459218,4398.459145122952,8188.166538097102,4398.459145122962,1.000444171950221e-11,4398.459145122962,1.000444171950221e-11,5014.0034200358905,615.5442749129388,4398.459145122962,1.000444171950221e-11,5014.0034200358905,615.5442749129388,Sorghum
60,05081,1995.0,0.0,3766.0815334577733,3170.6964716883626,8188.166538097102,3170.696471688375,1.2278178473934531e-11,3380.2222227519765,209.52575106361382,3918.1430912255028,747.4466195371401,3170.696471688375,1.2278178473934531e-11,4127.668842289104,956.9723706007412,Sorghum
61,05081,1996.0,0.0,4186.627304693892,4298.332622688378,8188.166538097102,4298.33262268839,1.1823431123048067e-11,4298.33262268839,1.1823431123048067e-11,4694.039656560987,395.7070338726089,4298.33262268839,1.1823431123048067e-11,4694.039656560987,395.7070338726089,Sorghum
62,05081,1997.0,0.0,4594.619470818484,4171.655531895199,8188.166538097102,4171.655531895213,1.4551915228366852e-11,4224.036969661114,52.38143776591551,4611.330013975877,439.674482080678,4171.655531895213,1.4551915228366852e-11,4663.711451741778,492.05591984657894,Sorghum
63,05081,1999.0,0.0,4895.905993495106,3806.6991215910343,8188.166538097102,3806.699121591045,1.0459189070388675e-11,4278.132061484148,471.4329398931136,4466.21084471204,659.5117231210056,3806.699121591045,1.0459189070388675e-11,4937.643784605143,1130.9446630141088,Sorghum
64,05081,2000.0,0.0,3138.4012778814777,4137.033751350586,8188.166538097102,4137.033751350597,1.1823431123048067e-11,4608.4666912437,471.43293989311405,4884.480370887725,747.4466195371397,4137.033751350597,1.1823431123048067e-11,5355.9133107808275,1218.879559430242,Sorghum
65,05081,2001.0,0.0,3515.009431227255,4281.920935848614,8188.166538097102,4281.920935848624,1.000444171950221e-11,4334.302373614524,52.38143776591005,4633.660521513155,351.73958566454075,4281.920935848624,1.000444171950221e-11,4686.041959279055,404.1210234304408,Sorghum
66,05081,2002.0,0.0,4519.297840149328,3741.043466895648,8188.166538097102,3741.0434668956577,9.549694368615746e-12,3793.424904661558,52.381437765909595,4180.717948976321,439.674482080673,3741.0434668956577,9.549694368615746e-12,4233.099386742221,492.05591984657303,Sorghum
67,05081,2003.0,0.0,4393.761789034069,3646.84881029092,8188.166538097102,3646.848810290936,1.5916157281026244e-11,3751.6116858227365,104.76287553181646,4306.360533411931,659.5117231210111,3646.848810290936,1.5916157281026244e-11,4411.123408943731,764.2745986528112,Sorghum
68,05091,1981.0,0.0,3263.937328996737,3545.675305894988,21543.077393786338,3545.6753058950017,1.3642420526593924e-11,3545.6753058950017,1.3642420526593924e-11,3941.3823397675988,395.70703387261074,3545.6753058950017,1.3642420526593924e-11,3941.3823397675988,395.70703387261074,Sorghum
69,05091,1982.0,0.0,3703.3135079001436,3923.2532462414983,21543.077393786338,3923.25324624152,2.1827872842550278e-11,3923.25324624152,2.1827872842550278e-11,4099.123039073786,175.8697928322872,3923.25324624152,2.1827872842550278e-11,4099.123039073786,175.8697928322872,Sorghum
70,05091,1983.0,0.0,4017.1536356882916,3565.5748203044277,21543.077393786338,3565.5748203044504,2.2737367544323206e-11,3565.5748203044504,2.2737367544323206e-11,3785.412061344782,219.83724104035446,3565.5748203044504,2.2737367544323206e-11,3785.412061344782,219.83724104035446,Sorghum
71,05091,1984.0,0.0,4268.22573791881,3463.861305757131,21543.077393786338,3463.8613057571547,2.3646862246096134e-11,3516.2427435230547,52.38143776592369,3595.7636503813537,131.90234462422268,3463.8613057571547,2.3646862246096134e-11,3648.145088147254,184.28378239012272,Sorghum
72,05091,1985.0,0.0,4330.993763476439,3993.0880295597503,21543.077393786338,3993.0880295597703,2.000888343900442e-11,3993.0880295597703,2.000888343900442e-11,4168.957822392036,175.86979283228584,3993.0880295597703,2.000888343900442e-11,4168.957822392036,175.86979283228584,Sorghum
73,05091,1986.0,0.0,3891.617584573032,3850.6585699404786,21543.077393786338,3850.6585699405005,2.1827872842550278e-11,4060.1843210041015,209.52575106362292,4202.398155605031,351.7395856645526,3850.6585699405005,2.1827872842550278e-11,4411.923906668632,561.2653367281537,Sorghum
74,05091,1987.0,0.0,4330.993763476439,4176.042613289552,21543.077393786338,4279.020210592382,102.97759730282996,4222.5928364587835,46.550223169231685,4176.042613289577,2.546585164964199e-11,4176.042613289577,2.546585164964199e-11,4325.570433761588,149.52782047203618,Sorghum
75,05091,1988.0,0.0,4268.22573791881,3712.1938059138884,21543.077393786338,3765.201755433643,53.007949519754675,3712.193805913909,2.0463630789890885e-11,3712.193805913909,2.0463630789890885e-11,3712.193805913909,2.0463630789890885e-11,3765.201755433643,53.007949519754675,Sorghum
76,05091,1989.0,0.0,3452.2414056696257,3232.77194206353,21543.077393786338,3232.7719420635362,6.366462912410498e-12,3232.7719420635362,6.366462912410498e-12,4112.120906224864,879.3489641613337,3232.7719420635362,6.366462912410498e-12,4112.120906224864,879.3489641613337,Sorghum
77,05091,1990.0,0.0,3828.849559015403,3748.93255336384,21543.077393786338,3748.9325533638557,1.5916157281026244e-11,3748.9325533638557,1.5916157281026244e-11,4320.509380068718,571.5768267048784,3748.9325533638557,1.5916157281026244e-11,4320.509380068718,571.5768267048784,Sorghum
78,05091,1991.0,0.0,3226.2765136621592,3626.7185271539915,21543.077393786338,3626.718527154004,1.2278178473934531e-11,3626.718527154004,1.2278178473934531e-11,4198.295353858866,571.5768267048747,3626.718527154004,1.2278178473934531e-11,4198.295353858866,571.5768267048747,Sorghum
79,05091,1992.0,0.0,3740.974323234722,4341.686975050449,21543.077393786338,4341.686975050468,1.9099388737231493e-11,4341.686975050468,1.9099388737231493e-11,4737.394008923066,395.7070338726171,4341.686975050468,1.9099388737231493e-11,4737.394008923066,395.7070338726171,Sorghum
80,05091,1993.0,0.0,2548.3818376397603,3348.7376518079514,21543.077393786338,3503.204047762173,154.46639595422175,3348.7376518079673,1.5916157281026244e-11,3656.5097892644317,307.7721374564803,3348.7376518079673,1.5916157281026244e-11,3810.9761852186375,462.23853341068616,Sorghum
81,05091,1994.0,0.0,3502.4558261157295,4504.990009174838,21543.077393786338,4504.990009174864,2.637534635141492e-11,4504.990009174864,2.637534635141492e-11,4944.6644912555275,439.6744820806898,4504.990009174864,2.637534635141492e-11,4944.6644912555275,439.6744820806898,Sorghum
82,05091,1995.0,0.0,3502.4558261157295,2943.5553891063514,21543.077393786338,3205.5568349683754,262.00144586202396,2943.5553891063682,1.6825651982799172e-11,3471.1647676031644,527.609378496813,2943.5553891063682,1.6825651982799172e-11,3733.1662134651715,789.6108243588201,Sorghum
83,05091,1996.0,0.0,4393.761789034069,4327.760971750977,21543.077393786338,4327.760971750997,2.000888343900442e-11,4327.760971750997,2.000888343900442e-11,4591.565660999395,263.8046892484181,4327.760971750997,2.000888343900442e-11,4591.565660999395,263.8046892484181,Sorghum
84,05091,1997.0,0.0,4412.592196701357,3953.363836060846,21543.077393786338,3953.3638360608657,1.9554136088117957e-11,3953.3638360608657,1.9554136088117957e-11,4480.973214557662,527.6093784968157,3953.3638360608657,1.9554136088117957e-11,4480.973214557662,527.6093784968157,Sorghum
85,05091,1998.0,0.0,3238.8301187736856,3913.848716341677,21543.077393786338,4954.2587454480545,1040.4100291063774,3913.8487163416885,1.1368683772161603e-11,3913.8487163416885,1.1368683772161603e-11,3913.8487163416885,1.1368683772161603e-11,4954.2587454480545,1040.4100291063774,Sorghum
86,05091,1999.0,0.0,3891.617584573032,4138.341633793722,21543.077393786338,4550.252023004955,411.91038921123254,4138.34163379374,1.7280399333685637e-11,4446.113771250204,307.7721374564817,4138.34163379374,1.7280399333685637e-11,4858.024160461419,719.682526667697,Sorghum
87,05091,2000.0,0.0,4644.833891264588,4009.871522426669,21543.077393786338,4576.248307592099,566.3767851654302,4009.8715224266784,9.549694368615746e-12,4581.44834913154,571.5768267048716,4009.8715224266784,9.549694368615746e-12,5147.825134296962,1137.9536118702927,Sorghum
88,05091,2001.0,0.0,3828.849559015403,4159.691546878907,21543.077393786338,4211.180345530327,51.48879865142044,4159.691546878925,1.8189894035458565e-11,4379.5287879192565,219.8372410403499,4159.691546878925,1.8189894035458565e-11,4431.017586570659,271.32603969175216,Sorghum
89,05091,2002.0,0.0,3828.849559015403,3634.8120779058586,21543.077393786338,3634.8120779058727,1.4097167877480388e-11,3634.8120779058727,1.4097167877480388e-11,4074.486559986536,439.67448208067754,3634.8120779058727,1.4097167877480388e-11,4074.486559986536,439.67448208067754,Sorghum
90,05121,1981.0,0.0,3640.5454823425143,3962.57821571169,20509.728530267912,3962.5782157117033,1.318767317570746e-11,3962.5782157117033,1.318767317570746e-11,4050.513112127836,87.93489641614588,3962.5782157117033,1.318767317570746e-11,4050.513112127836,87.93489641614588,Sorghum
91,05121,1982.0,0.0,4079.9216612459218,4130.5556832164275,20509.728530267912,4130.555683216451,2.3646862246096134e-11,4130.555683216451,2.3646862246096134e-11,4350.392924256783,219.83724104035537,4130.555683216451,2.3646862246096134e-11,4350.392924256783,219.83724104035537,Sorghum
92,05121,1983.0,0.8403361344537815,3138.4012778814777,3248.142886160132,20509.728530267912,3248.1428861601516,1.9554136088117957e-11,3248.1428861601516,1.9554136088117957e-11,3775.752264656948,527.6093784968157,3248.1428861601516,1.9554136088117957e-11,3775.752264656948,527.6093784968157,Sorghum
93,05121,1984.0,0.0,4456.529814591699,3760.621085404774,20509.728530267912,3760.621085404786,1.1823431123048067e-11,3760.621085404786,1.1823431123048067e-11,4068.3932228612507,307.7721374564767,3760.621085404786,1.1823431123048067e-11,4068.3932228612507,307.7721374564767,Sorghum
94,05121,1985.0,0.0,4519.297840149328,4134.621544245484,20509.728530267912,4186.1103428969,51.48879865141589,4134.621544245498,1.3642420526593924e-11,4354.45878528583,219.83724104034627,4134.621544245498,1.3642420526593924e-11,4405.947583937232,271.3260396917476,Sorghum
95,05121,1986.0,0.8403361344537815,3389.473380111996,3696.9188570784936,20509.728530267912,4057.3404476383157,360.4215905598221,3696.9188570785027,9.094947017729282e-12,4092.6258909511,395.7070338726062,3696.9188570785027,9.094947017729282e-12,4453.047481510913,756.1286244324192,Sorghum
96,05121,1987.0,0.0,4330.993763476439,4387.990904129784,20509.728530267912,4387.990904129805,2.091837814077735e-11,4440.372341895705,52.381437765920964,4387.990904129805,2.091837814077735e-11,4387.990904129805,2.091837814077735e-11,4440.372341895705,52.381437765920964,Sorghum
97,05121,1988.0,0.0,4770.369942379846,4019.570382041936,20509.728530267912,4337.61807916035,318.0476971184139,4019.570382041944,7.73070496506989e-12,4019.570382041944,7.73070496506989e-12,4019.570382041944,7.73070496506989e-12,4337.61807916035,318.0476971184139,Sorghum
98,05121,1989.0,0.0,3703.3135079001436,3922.3455337832866,20509.728530267912,3922.3455337833116,2.5011104298755527e-11,3922.3455337833116,2.5011104298755527e-11,4142.182774823643,219.83724104035628,3922.3455337833116,2.5011104298755527e-11,4142.182774823643,219.83724104035628,Sorghum
99,05121,1990.0,0.0,4519.297840149328,3912.0953021277674,20509.728530267912,4015.0728994305787,102.97759730281132,3912.0953021277746,7.275957614183426e-12,4527.639577040703,615.5442749129361,3912.0953021277746,7.275957614183426e-12,4630.617174343508,718.5218722157406,Sorghum
